,time,S_i1,S_i2,S_i3,S_i4,E_i1,E_i2,E_i3,E_i4,A_i1,A_i2,A_i3,A_i4,P_i1,P_i2,P_i3,P_i4,I_i1,I_i2,I_i3,I_i4,D_i1,D_i2,D_i3,D_i4,H_i1,H_i2,H_i3,H_i4,R_i1,R_i2,R_i3,R_i4,F_i1,F_i2,F_i3,F_i4,cum_exp_i1,cum_exp_i2,cum_exp_i3,cum_exp_i4,cum_asym_i1,cum_asym_i2,cum_asym_i3,cum_asym_i4,cum_sym_i1,cum_sym_i2,cum_sym_i3,cum_sym_i4,cum_diag_i1,cum_diag_i2,cum_diag_i3,cum_diag_i4,cum_hosp_i1,cum_hosp_i2,cum_hosp_i3,cum_hosp_i4
82,81,497117.193714922,985083.612297272,508099.460129752,173985.103006701,888.911410048692,2070.07171049381,1146.60036880614,403.896312749251,893.930905074325,1488.86324038442,660.330815944462,174.656202205732,130.994208000759,508.610706285676,338.182027122348,139.056287526696,202.888037856201,781.055937515889,494.612224786534,193.153289783631,273.449123540453,1036.37082215999,598.621305276283,212.602969024447,0.718877216912905,73.9839107570883,200.273699021841,79.0072838586346,2658.91372334039,5825.90973544181,2972.95544672006,887.478416211608,0,19.5216396894608,138.963982569995,220.046231939687,5049.80628507773,11802.3877027281,6548.53987024766,2309.89699329969,2912.62641252033,4867.15799611717,2161.57580057661,571.800204165131,1117.27425450795,4358.54728983149,2904.18167374256,1195.14418885861,563.5725381425,2258.57831403369,1665.08212294183,754.868305406443,1.2818741862226,152.812291823131,505.135410601761,369.138240671111
83,82,496893.113617303,984562.172472962,507810.90119737,173883.605359845,890.6461210856,2073.76339845464,1148.41066677738,404.401478565686,913.947983070459,1521.87569626063,674.865527521229,178.463311448769,131.948090196632,512.221785274849,340.519264067835,139.977406343842,207.117033856576,797.075378567728,504.382354581239,196.806540078432,286.463450484848,1084.86959825806,625.059288260671,221.440198949798,0.763991172960714,78.3669422163808,211.054842785145,82.4033438244411,2842.99971282923,6236.37787380602,3183.78278667566,950.11550040357,0,21.2768541990605,151.024071960759,237.786860540393,5273.8863826963,12323.8275270374,6837.09880262992,2411.39464015493,3068.26818312749,5126.03206429136,2276.27525434102,602.097948476774,1183.02398828658,4613.81027901651,3073.89361744369,1264.91780676863,604.627377153185,2421.33654440341,1781.75320556335,806.55531843899,1.37888700789031,164.282879472187,542.374197744876,395.92531944695
84,83,496664.105611709,984029.346252579,507516.11267262,173779.960021921,896.347505847437,2086.69021442974,1155.31968505629,406.690632410966,931.809844205992,1551.30221629505,687.801727895554,181.843017251206,132.763241430989,515.295965595652,342.495663582272,140.746579001123,210.617591014585,810.291948776175,512.361917266439,199.752562162424,298.971300571175,1131.38127095679,650.168199661172,229.742595495164,0.809264272456353,82.7280176128391,221.62222995774,85.6126797372795,3031.57564094829,6657.8312585481,3400.40750847002,1014.39810353698,0,23.1328552066517,163.710395490164,256.253808484209,5502.89438829092,12856.653747421,7131.88732737965,2515.03997807936,3224.58281771044,5385.98176649563,2391.42705692935,632.504803700517,1249.20082330206,4870.68580089998,3244.64492181175,1335.09796296675,646.453346576736,2587.09858938984,1900.48860600992,859.112974899886,1.47922386343259,176.138486937299,580.773072136707,423.483326223709
85,84,496430.602850446,983486.146602868,507215.658504933,173674.367227777,904.758503304049,2105.92151461266,1165.70531271858,410.193672333479,948.34953677272,1578.52815404957,699.753121270532,184.957364287913,133.685620261274,518.786858486769,344.744734438895,141.624017343551,213.582126162523,821.453093123581,519.049584895091,202.196613115828,310.899815120206,1175.63614763568,673.806477604219,237.46618269218,0.854457139675587,87.041955786857,231.90861061418,88.616441977178,3224.26709079285,7089.39683174206,3622.36527456023,1080.17477201173,0,25.0888416946357,177.008378965347,275.403708461563,5736.3971495533,13399.8533971318,7432.34149506707,2620.63277222342,3382.14705237448,5647.96594125957,2507.4544729394,663.131729966983,1315.8059736135,5129.17908277281,3416.4369749702,1405.68335257941,688.922850429183,2755.35951567735,2020.92557577315,912.379803055352,1.58264806466155,188.350698549796,620.232810722521,451.736231583749
86,85,496192.875209709,982933.205513764,506909.890098503,173566.951224793,915.043336040744,2129.50911446797,1178.49070086361,414.533261529152,964.117443173951,1604.4684244749,711.125140926493,187.913504845021,134.804754583194,523.041077395274,347.496872671781,142.704558815634,216.219745587168,831.368296720589,524.976875085033,204.353842664306,322.222707967583,1217.544417869,695.949255668165,244.613384772071,0.899377269515013,91.2895387444415,241.869089774674,91.4117408323991,3420.81742566846,7530.43012258459,3849.30184984473,1147.3276976375,0,27.1434939789312,190.900116662182,295.190784111454,5974.12479029062,13952.7944862357,7738.10990149667,2728.04877520753,3541.35701797491,5912.64268588386,2624.64768025322,694.054654103515,1382.91968169177,5389.60160848859,3589.47464770805,1476.75630075923,731.9498935907,2925.78053125271,2142.82583920626,966.251972486936,1.68895445627404,200.894967431366,660.669236619381,480.62078968335
87,86,495951.079992668,982370.891856021,506599.012025467,173457.783756879,926.650061977088,2156.16707101747,1192.96627446843,419.461683097176,979.476453403949,1629.72601560284,722.185232094585,190.782279654993,136.134945904991,528.113493674694,350.788856169736,144.003706653303,218.705338663837,840.712469903043,530.580526751127,206.398322612103,332.952965325757,1257.16697135302,716.666187825037,251.222795729421,0.943881467478342,95.4576225988512,251.480310847693,94.0086808975889,3621.05636058827,7980.46937903466,4080.95486767292,1215.76863830331,0,29.2951207939391,205.365718703804,315.57013617315,6215.92000733136,14515.1081439785,8048.98797453333,2837.21624312105,3702.488961748,6180.47053648053,2743.20868002596,725.326368007161,1450.64603770129,5652.35704280584,3764.02416386921,1548.42448536341,775.487229387893,3098.17710679211,2266.06501246335,1020.67758232156,1.7979754674234,213.751320364778,702.015358462256,510.087905441887
88,87,495705.299146069,981799.39836618,506283.130629498,173346.901459121,939.214842505294,2185.04818963666,1208.66546627579,424.816771173039,994.66604571933,1654.69869807703,733.110122912663,193.610692288491,137.658843342156,533.93635925379,354.576162071406,145.503706082184,221.166159475202,849.974869902763,536.171703269565,208.451826260257,343.131112831676,1294.66941420911,736.089489069853,257.355577291612,0.987870822165082,99.5383767077402,260.73675431244,96.4260287396169,3824.87597923536,8439.19393500308,4317.13520376512,1285.43382636619,0,31.5417910296719,220.384468824802,336.500112677656,6461.70085393118,15086.6016338199,8364.86937050163,2948.09854087904,3865.74020799812,6451.7767220916,2863.28156169034,756.984530911801,1519.08696008561,5917.84036283781,3940.3461804641,1620.79353271202,819.517950504243,3272.48510319809,2390.60625319391,1075.644010288,1.90957937555747,226.904128885556,744.220209010633,540.101427305106
89,88,495455.565180573,981218.802441575,505962.288033523,173234.318040001,952.497759860955,2215.5940181878,1225.28133832036,430.492373146222,1009.84413454331,1679.64867494292,744.016640846456,196.430022520486,139.348588367096,540.401324108835,358.787380775301,147.175825384538,223.686143877233,859.476631724359,541.95006024123,210.590656264877,352.81372456851,1330.27736679984,754.383981547075,263.083191314386,1.03128289145588,103.528222556732,269.646248473572,98.6871149614111,4032.21318531769,8906.38987609951,4557.71057787299,1356.27902367145,0,33.8814440045805,235.935738400052,357.943752735848,6711.43481942624,15667.1975584246,8685.71196647703,3060.68195999922,4031.2559416957,6726.80177011838,2984.97225126267,789.056876055898,1588.33252950249,6186.40044600956,4118.6709961187,1693.95688541256,864.046157570819,3448.72339373718,2516.47191424504,1131.16465487331,2.0236653221135,240.341493447228,787.246361116306,570.635952943627
90,89,495201.878943911,980629.107851715,505636.485462904,173120.03263612,966.339677558696,2247.43406711339,1242.6106351127,436.418567984783,1025.11489003501,1704.74883988039,754.982151447731,199.261193787617,141.17592435904,547.398600520804,363.350162991622,148.990954507117,226.315070115599,869.40678326203,548.029089688773,212.856622424588,362.064509138525,1364.24201026046,771.724768502088,268.478603713339,1.07408392813137,107.426812714084,278.225898258844,100.816744738409,4243.03690095351,9381.92305887977,4802.59218291584,1428.27524283689,0,36.3119756535511,251.999648178804,379.869433887236,6965.12105608851,16256.8921482845,9011.51453709639,3174.96736387997,4199.14696497087,7005.72904058554,3108.36156079348,821.564638768558,1658.4584891999,6458.33044006474,4299.1921781986,1767.99320261952,909.089177899156,3626.96281151057,2643.72040733987,1187.26832162115,2.14015781989156,254.054570403123,831.067308245288,601.674593318729
91,90,494944.221377674,980030.272314918,505305.698649468,173004.035328881,980.634084051847,2280.32010262255,1260.51737126983,442.548825134422,1040.54681641007,1730.11280788568,766.05780814427,202.118242850614,143.116102286408,554.832054818584,368.201191496341,150.923658056683,229.078365780465,879.860518774099,554.46218321132,215.267957300091,370.948067905828,1396.81613991528,788.28232798787,273.61069428477,1.1162620131348,111.236149416942,286.498736467998,102.839108705657,4457.33892387767,9865.71860903134,5051.72422095979,1501.40523602738,0,38.8313026178299,268.557510994435,402.250948759066,7222.77862232542,16855.7276850823,9342.30135053185,3290.96467111868,4369.5011767915,7288.70379122987,3233.51359170481,854.524753795278,1729.52725919566,6733.87173641129,4482.06919606087,1842.9674341323,954.671697769306,3807.30281495521,2772.42911191133,1243.99152990693,2.25900165101875,268.036949387739,875.665086951426,633.206984644485
92,91,494682.561170996,979422.225408508,504969.887817603,172886.310718993,995.308762669697,2314.08345082289,1278.90922399063,448.851706417635,1056.18461476072,1755.81460545455,777.277229856027,205.010586256759,145.148985604358,562.623449978882,373.288967950937,152.953294336699,231.985220078637,890.870718947103,561.263670977735,217.827935695159,379.52601035104,1428.23941811205,804.213868528041,278.541266171795,1.15782147407558,114.959881932082,294.491180305303,104.776550663343,4675.1274140652,10357.7456584051,5305.07594075895,1575.66072234896,0,41.4374078390106,285.592100029247,425.067219116918,7484.43882900372,17463.7745914916,9678.11218239686,3408.68928100727,4542.39104643382,7575.84557033437,3360.48118336249,887.951272376891,1801.59003429585,7013.2221203555,4667.4328070928,1918.93300787604,1000.82174891785,3989.85558926606,2902.68295690508,1301.37348497301,2.38015760773235,282.284134786007,921.028321933101,665.227679068999
93,92,494416.859701168,978804.880088878,504629.004092415,172766.840219068,1010.31384534092,2348.60723340516,1297.72222097467,455.305505400633,1072.05704183667,1781.90170963676,788.662243060153,207.944516633558,147.258853666993,570.711657504319,378.573275491232,155.063782164937,235.034786176355,902.431961443848,568.424571197331,220.531200857058,387.854775798739,1458.73024897967,819.659064237388,283.32381209649,1.19877845355916,118.602759962777,302.231159511674,106.648942919865,4896.42221755833,10858.0059681433,5562.63558368095,1651.04021295074,0,44.1283720455994,303.087789432121,448.301807908514,7750.14029883156,18081.1199111214,10018.9959075855,3528.1597809318,4717.87851744345,7867.25633885812,3489.30947464434,921.856282659349,1874.6890823802,7296.54468135381,4855.39093647528,1995.93421070688,1047.56810323026,4174.73577361124,3034.56722122727,1359.45299377026,2.50359904081022,296.793126282908,967.150662654943,697.73487664724
94,93,494147.074074731,978178.139745375,504282.993411832,172645.603452501,1025.6142904117,2383.80892993091,1316.91115146069,461.894906979219,1088.1819907804,1808.40347933569,800.226594047793,210.92416844522,149.433727831662,579.050033933017,384.023435075444,157.242881923521,238.220471665524,914.517067844484,575.923244308182,223.36795280359,395.984685605319,1488.48239148541,834.738795614392,288.003426334462,1.23915756878336,122.170231237452,309.746829840584,108.47348550133,5121.25160140541,11366.5257270431,5824.40593683097,1727.54737119053,0,46.9023938148699,321.030600989866,471.942354321114,8019.9259252688,18707.860254625,10365.0065881679,3649.39654749898,4896.01814439997,8163.02566234702,3620.03817468289,956.25049215593,1948.85976262547,7583.97562841401,5046.03382694889,2074.00826644031,1094.9387563975,4362.05452103454,3168.16351849126,1418.26681531459,2.62930921070925,311.562097461897,1014.02959921217,730.729479673719
95,94,493873.159112914,977541.902777717,503931.799057663,172522.579158228,1041.18480047306,2419.62862134954,1336.44311792729,468.608752384664,1104.57003199927,1835.33703664101,811.978540106082,213.952191910987,151.664624787369,587.603525071295,389.616388042633,159.48141076176,241.532911806556,927.088530116839,583.732614196661,226.326725511586,403.959695275762,1517.66424843005,849.555517990918,292.617301978665,1.27898930842184,125.668135925995,317.065671537544,110.264739548803,5349.64983343582,11883.3493224953,6090.40089983386,1805.1897239673,0,49.7578022522424,339.408192701669,495.979995708363,8293.84088708626,19344.0972222823,10716.2009423367,3772.42084177213,5076.85926062924,8463.23430046636,3752.70312976375,991.14362681624,2024.13220119659,7875.63077539507,5239.43830660299,2153.18705180946,1142.96006201651,4551.91613695976,3303.54764260958,1477.84883111166,2.75727918822855,326.59014142055,1061.66553574451,764.21436389028
96,95,493595.068571231,976896.065380904,503575.363188754,172397.745738578,1057.00650962654,2456.0213452251,1356.29335684712,475.438601331109,1121.22682737702,1862.71128390466,823.92262203109,217.030214401215,153.944834528205,596.345872711686,395.334851393766,161.772491602253,244.961887585533,940.105844616144,591.824672718226,229.396060287898,411.817654106651,1546.42008584273,864.194766328057,297.195617154889,1.31830802529543,129.102479351131,324.213896709384,112.034826754699,5581.65540751947,12408.5346437598,6360.64284394978,1883.97765404731,0,52.6930636841347,358.209801268446,520.408795842865,8571.9314287687,19989.9346190954,11072.6368112459,3897.25426142224,5260.44744339952,8767.95663693514,3887.3373817595,1026.54469802734,2100.53264121444,8171.61076422346,5435.67122124548,2233.49847046154,1191.65635248526,4744.41664321729,3440.7887857031,1538.22981113254,2.88750619904452,341.877070507667,1110.06107163758,798.193824073516
97,96,493312.755708838,976240.522817308,503213.627534576,172271.081506875,1073.06522155157,2492.95304465164,1376.44303714911,482.377985690675,1138.15452040295,1890.52922481987,836.06069154434,220.159108641148,156.269297922689,605.257211203469,401.165733893063,164.110911368162,248.497305167996,953.529220079343,600.172624005636,232.565241353279,419.59089739084,1574.87249164038,878.727298251609,301.762595031078,1.35715055031615,132.479283662038,331.216142830977,113.793725523661,5817.30989817498,12942.1499235947,6635.16078464254,1963.92369062445,0,55.7067830398867,377.426153107072,545.225234892182,8854.24429116133,20645.4771826913,11434.3724654243,4023.91849312463,5446.82534872683,9077.26206901982,4023.97177131009,1062.46215223019,2178.08442296024,8472.00485781636,5634.79192307208,2314.96744383561,1241.04993950359,4939.64383582153,3579.94978929854,1599.43761337974,3.01999244080281,357.423273577101,1159.22049981096,832.673197729002
