"","DATE","AGEGR","DEATHS","CASES","HOSPITALIZATIONS","NEGATIVE_TESTS","HOSPITAL_DEATHS","NON_HOSPITAL_DEATHS","NON_HOSPITAL_PREDEATH_DIAGNOSIS","PRE_SYMPTOMATIC_DIAGNOSIS","SYMPTOMS_POST_DIAGNOSIS","MILD_SYMPTOMATIC_DIAGNOSIS","MILD_SYMPTOMS_PRE_DIAGNOSIS","SEVERE_SYMPTOMATIC_DIAGNOSIS","SEVERE_SYMPTOMS_PRE_DIAGNOSIS","SEVERE_SYMPTOMS_PRE_DIAGNOSIS_EARLY","SEVERE_SYMPTOMS_PRE_DIAGNOSIS_LATE","SEVERE_SYMPTOMATIC_DIAGNOSIS_EARLY","SEVERE_SYMPTOMATIC_DIAGNOSIS_LATE","PRE_DEATH_HOSPITALIZATION","NO_DEATH_HOSPITALIZATION","CASES_NO_DEATH_NO_HOSPITALIZATION"
"771",2020-07-11,2,1,12,3,626,1,0,0,6,10,4,10,2,0,0,0,0,2,0,3,9
"772",2020-07-11,3,1,6,3,218,0,1,1,5,1,1,0,4,1,0,3,0,4,2,1,1
"773",2020-07-12,0,0,8,0,137,0,0,0,0,9,1,10,0,0,0,0,0,0,0,0,8
"774",2020-07-12,1,0,46,1,558,0,0,1,19,51,17,51,3,1,1,1,2,1,0,1,41
"775",2020-07-12,2,0,11,5,252,0,0,0,6,15,5,13,2,3,1,2,1,1,0,5,8
"776",2020-07-12,3,1,2,2,117,1,0,0,0,2,0,2,1,1,0,1,0,1,2,0,1
"777",2020-07-13,0,0,43,0,435,0,0,0,14,12,16,14,0,0,0,0,0,0,0,0,43
"778",2020-07-13,1,0,140,3,2204,0,0,0,62,62,63,65,2,0,0,1,1,1,0,3,136
"779",2020-07-13,2,0,44,4,921,0,0,0,24,20,20,17,4,3,1,1,2,2,1,3,37
"780",2020-07-13,3,1,4,2,305,1,0,1,3,2,2,2,1,0,0,0,0,1,1,1,2
"781",2020-07-14,0,0,46,0,424,0,0,0,21,4,23,6,0,0,0,0,0,0,0,0,46
"782",2020-07-14,1,1,133,6,2380,0,1,0,60,55,62,58,2,1,0,2,1,1,0,6,129
"783",2020-07-14,2,0,33,7,758,0,0,1,23,10,21,10,4,2,0,3,1,3,0,7,26
"784",2020-07-14,3,2,5,2,289,1,1,1,3,4,2,4,1,0,0,1,0,1,1,1,3
"785",2020-07-15,0,0,36,0,372,0,0,0,12,10,12,10,0,0,0,0,0,0,0,0,36
"786",2020-07-15,1,0,140,4,2253,0,0,0,74,44,80,51,2,1,0,0,1,1,0,4,137
"787",2020-07-15,2,2,31,1,722,2,0,0,19,14,22,13,0,4,0,0,0,0,0,1,31
"788",2020-07-15,3,0,13,1,216,0,0,2,5,5,6,4,2,4,2,1,2,0,1,0,10
"789",2020-07-16,0,0,26,0,412,0,0,0,7,11,8,12,0,0,0,0,0,0,0,0,26
"790",2020-07-16,1,0,106,4,2041,0,0,0,44,43,48,46,0,1,0,0,0,0,1,3,104
"791",2020-07-16,2,0,26,2,618,0,0,0,12,20,12,18,2,4,3,1,2,0,0,2,23
"792",2020-07-16,3,0,9,0,175,0,0,1,1,3,2,1,0,3,1,0,0,0,0,0,8
"793",2020-07-17,0,0,30,0,409,0,0,0,8,7,11,10,0,0,0,0,0,0,0,0,29
"794",2020-07-17,1,0,100,0,1951,0,0,1,47,47,56,56,0,0,0,0,0,0,0,0,99
"795",2020-07-17,2,1,41,3,711,0,1,1,15,16,17,17,2,3,2,2,1,1,0,3,38
"796",2020-07-17,3,1,24,5,312,1,0,9,5,6,0,3,10,8,6,4,7,3,2,3,9
"797",2020-07-18,0,0,22,0,359,0,0,0,8,6,10,8,0,0,0,0,0,0,0,0,22
"798",2020-07-18,1,1,60,2,1490,0,1,0,33,44,37,48,1,1,0,1,0,1,0,2,58
"799",2020-07-18,2,1,24,5,617,0,0,0,14,7,15,7,1,2,0,1,0,1,0,4,23
"800",2020-07-18,3,2,7,1,228,0,2,0,3,1,2,1,1,0,0,0,0,1,1,0,6
"801",2020-07-19,0,0,5,0,107,0,0,0,2,14,3,15,0,0,0,0,0,0,0,0,5
"802",2020-07-19,1,0,30,5,455,0,0,0,17,43,18,46,2,0,0,2,0,2,0,5,25
"803",2020-07-19,2,0,20,4,261,0,0,1,9,20,9,19,2,3,0,2,0,2,0,4,17
"804",2020-07-19,3,2,19,1,112,1,1,5,3,1,3,2,3,2,1,1,2,1,1,0,11
"805",2020-07-20,0,0,42,0,414,0,0,0,11,11,14,14,0,0,0,0,0,0,0,0,42
"806",2020-07-20,1,0,120,0,2030,0,0,1,63,77,69,83,0,0,0,0,0,0,0,0,118
"807",2020-07-20,2,0,41,4,818,0,0,1,23,18,21,18,3,1,0,1,1,2,1,3,36
"808",2020-07-20,3,2,3,3,335,1,1,0,1,3,0,1,1,2,1,1,0,1,1,2,2
"809",2020-07-21,0,0,32,0,354,0,0,0,11,8,14,11,0,0,0,0,0,0,0,0,32
"810",2020-07-21,1,0,134,1,1943,0,0,1,74,48,81,55,0,0,0,0,0,0,0,1,131
"811",2020-07-21,2,1,50,4,782,1,0,0,23,11,18,10,6,2,0,3,2,4,1,3,43
"812",2020-07-21,3,1,10,1,251,0,1,0,5,5,5,4,1,2,1,1,0,1,1,0,8
"813",2020-07-22,0,1,40,0,414,0,1,1,13,15,16,18,0,0,0,0,0,0,0,0,39
"814",2020-07-22,1,1,120,3,1937,1,0,0,67,44,76,52,0,1,1,0,0,0,0,3,119
"815",2020-07-22,2,2,41,5,639,2,0,1,17,15,17,16,4,3,3,2,2,2,0,5,35
"816",2020-07-22,3,0,9,0,197,0,0,0,4,2,3,1,2,2,2,0,1,1,0,0,6
"817",2020-07-23,0,0,26,0,400,0,0,0,14,9,17,12,0,0,0,0,0,0,0,0,26
"818",2020-07-23,1,0,101,2,1656,0,0,0,69,36,71,35,0,3,1,0,0,0,0,2,100
"819",2020-07-23,2,0,40,1,526,0,0,1,19,12,19,10,2,4,3,0,2,0,0,1,37
"820",2020-07-23,3,2,5,1,146,1,1,0,1,4,1,4,1,1,0,0,1,0,0,1,4
"821",2020-07-24,0,0,37,0,408,0,0,0,12,6,14,8,0,0,0,0,0,0,0,0,37
"822",2020-07-24,1,0,73,4,1749,0,0,0,36,45,41,49,1,2,2,1,0,1,1,3,69
"823",2020-07-24,2,0,31,3,671,0,0,0,17,11,17,12,2,1,1,1,1,1,0,3,28
"824",2020-07-24,3,1,7,1,199,0,1,0,1,2,1,2,1,1,0,1,0,1,0,1,6
"825",2020-07-25,0,0,20,1,330,0,0,0,8,14,11,17,0,0,0,0,0,0,0,1,19
"826",2020-07-25,1,0,69,2,1454,0,0,0,40,30,43,31,0,2,0,1,0,0,0,2,67
"827",2020-07-25,2,1,16,2,582,0,1,0,7,18,6,15,1,3,2,2,0,1,1,1,15
"828",2020-07-25,3,1,3,1,220,1,0,0,1,2,0,1,1,1,0,1,0,1,1,0,2
"829",2020-07-26,0,0,11,1,99,0,0,0,7,10,7,9,0,1,0,1,0,0,0,1,11
"830",2020-07-26,1,0,35,2,417,0,0,0,11,34,15,37,2,3,1,1,1,1,0,2,31
"831",2020-07-26,2,0,9,3,209,0,0,0,2,10,2,8,0,2,1,0,0,0,0,3,7
"832",2020-07-26,3,2,4,2,102,1,1,0,1,4,1,2,0,2,2,1,0,0,0,2,3
"833",2020-07-27,0,0,40,0,500,0,0,0,9,12,11,15,1,0,0,0,0,1,0,0,39
"834",2020-07-27,1,0,111,3,2067,0,0,0,48,51,51,53,2,3,2,0,2,0,0,3,107
"835",2020-07-27,2,0,37,6,784,0,0,0,15,18,11,17,6,3,0,4,3,3,0,6,29
"836",2020-07-27,3,1,20,1,255,0,1,6,4,3,1,2,5,3,2,1,4,1,1,0,11
"837",2020-07-28,0,0,44,0,523,0,0,0,14,13,17,16,0,0,0,0,0,0,0,0,44
"838",2020-07-28,1,0,95,0,1952,0,0,0,45,44,51,50,2,2,1,0,2,0,0,0,93
"839",2020-07-28,2,1,37,2,711,0,1,0,16,14,15,12,1,2,0,0,0,1,1,1,35
"840",2020-07-28,3,1,23,6,240,0,1,4,6,5,5,4,3,3,0,2,1,2,3,3,13
"841",2020-07-29,0,0,28,0,382,0,0,0,16,13,16,12,0,1,0,0,0,0,0,0,28
"842",2020-07-29,1,1,103,6,1912,0,1,0,54,30,60,40,4,0,0,3,1,3,0,6,98
"843",2020-07-29,2,3,31,3,708,0,3,3,15,15,15,16,1,0,0,0,1,0,0,3,25
"844",2020-07-29,3,1,16,2,260,0,1,4,2,2,3,2,0,1,1,0,0,0,0,2,7
"845",2020-07-30,0,0,36,0,411,0,0,0,15,10,15,10,0,0,0,0,0,0,0,0,36
"846",2020-07-30,1,0,80,4,1671,0,0,0,44,29,50,36,2,1,1,0,2,0,1,3,75
"847",2020-07-30,2,0,28,5,569,0,0,0,16,14,14,13,3,2,0,3,0,3,1,4,24
"848",2020-07-30,3,2,11,3,224,0,2,1,4,2,4,0,1,3,0,1,0,1,2,1,8
"849",2020-07-31,0,0,30,1,384,0,0,0,13,7,16,11,1,0,0,1,0,1,0,1,29
"850",2020-07-31,1,0,75,2,1718,0,0,0,40,42,44,44,0,2,1,0,0,0,0,2,74
"851",2020-07-31,2,2,36,7,615,1,0,0,25,11,27,14,3,2,1,4,1,2,2,4,32
"852",2020-07-31,3,3,11,2,279,2,1,0,6,3,4,0,2,3,2,1,1,1,1,1,6
"853",2020-08-01,0,0,20,0,387,0,0,0,9,20,13,24,0,0,0,0,0,0,0,0,20
"854",2020-08-01,1,0,54,4,1435,0,0,0,40,33,44,38,2,1,1,2,0,2,0,4,51
"855",2020-08-01,2,0,16,2,591,0,0,1,12,19,10,17,5,5,2,2,0,5,2,0,11
"856",2020-08-01,3,3,2,4,245,0,3,0,1,2,0,0,1,2,2,1,0,1,1,3,0
"857",2020-08-02,0,0,9,0,136,0,0,0,3,9,3,9,0,0,0,0,0,0,0,0,9
"858",2020-08-02,1,0,17,0,475,0,0,0,9,32,9,33,1,0,0,0,1,0,0,0,16
"859",2020-08-02,2,0,7,3,243,0,0,0,5,15,4,14,1,1,0,2,0,1,0,3,6
"860",2020-08-02,3,2,3,3,103,2,0,0,1,4,0,3,1,1,0,2,0,1,1,2,0
"861",2020-08-03,0,0,31,0,549,0,0,0,12,19,19,26,0,0,0,0,0,0,0,0,31
"862",2020-08-03,1,0,80,2,1994,0,0,0,39,50,42,53,2,2,2,1,1,1,0,2,77
"863",2020-08-03,2,0,41,3,792,0,0,0,23,15,20,15,4,1,0,0,2,2,1,2,34
"864",2020-08-03,3,3,12,3,430,1,2,3,2,4,1,4,4,3,2,1,4,0,0,3,8
"865",2020-08-04,0,0,46,0,472,0,0,0,14,15,21,22,0,0,0,0,0,0,0,0,46
"866",2020-08-04,1,1,89,8,1939,0,1,0,48,39,52,45,3,1,0,1,2,1,0,8,85
"867",2020-08-04,2,1,41,3,690,0,1,0,18,10,18,11,3,2,0,3,0,3,0,3,34
"868",2020-08-04,3,6,12,3,227,2,4,1,2,0,1,0,4,3,1,2,1,3,1,2,5
"869",2020-08-05,0,0,38,0,515,0,0,0,19,11,19,11,0,0,0,0,0,0,0,0,38
"870",2020-08-05,1,0,84,2,1786,0,0,0,41,41,47,48,2,1,0,1,1,1,0,2,80
"871",2020-08-05,2,0,27,2,603,0,0,1,12,16,15,18,1,2,2,0,1,0,1,1,24
"872",2020-08-05,3,3,8,1,181,1,2,1,5,2,3,2,2,0,0,0,2,0,0,1,5
"873",2020-08-06,0,0,44,0,494,0,0,0,13,15,18,20,0,0,0,0,0,0,0,0,44
"874",2020-08-06,1,0,82,3,1729,0,0,0,46,33,54,41,0,0,0,0,0,0,0,3,81
"875",2020-08-06,2,2,23,2,570,2,0,0,10,15,12,14,0,3,2,0,0,0,0,2,22
"876",2020-08-06,3,0,9,5,185,0,0,0,1,3,1,1,1,3,1,0,1,0,1,4,5
"877",2020-08-07,0,0,36,0,529,0,0,0,18,19,23,24,0,0,0,0,0,0,0,0,36
"878",2020-08-07,1,0,82,1,1882,0,0,0,51,41,56,44,1,3,2,0,1,0,0,1,80
"879",2020-08-07,2,1,28,1,703,1,0,0,14,13,17,17,2,1,0,0,1,1,0,1,26
"880",2020-08-07,3,7,7,5,239,2,4,0,2,4,2,3,2,3,0,3,0,2,2,2,4
"881",2020-08-08,0,0,26,0,425,0,0,0,13,11,16,14,0,0,0,0,0,0,0,0,26
"882",2020-08-08,1,0,59,1,1555,0,0,0,37,43,40,45,1,2,0,1,0,1,1,0,58
"883",2020-08-08,2,1,14,4,626,1,0,0,8,16,7,15,2,2,1,3,0,2,1,3,12
"884",2020-08-08,3,1,4,2,203,1,0,1,2,1,1,0,1,1,0,1,0,1,0,2,2
"885",2020-08-09,0,0,10,0,143,0,0,0,2,10,4,12,0,0,0,0,0,0,0,0,10
"886",2020-08-09,1,0,26,0,444,0,0,0,14,30,15,30,0,1,1,0,0,0,0,0,25
"887",2020-08-09,2,1,9,2,263,1,0,0,3,8,2,6,2,3,2,0,2,0,0,2,7
"888",2020-08-09,3,1,4,3,118,1,0,0,1,2,1,2,3,3,0,2,0,3,1,2,1
"889",2020-08-10,0,0,38,0,671,0,0,0,18,14,21,17,0,0,0,0,0,0,0,0,38
"890",2020-08-10,1,0,104,3,2175,0,0,0,53,61,59,67,2,2,2,0,2,0,0,3,101
"891",2020-08-10,2,1,44,6,845,1,0,2,21,10,22,11,3,3,1,3,1,2,0,6,37
"892",2020-08-10,3,2,10,3,278,1,1,0,4,2,3,3,2,0,0,2,0,2,1,2,8
"893",2020-08-11,0,0,28,0,584,0,0,0,11,12,15,16,0,0,0,0,0,0,0,0,28
"894",2020-08-11,1,0,72,3,1939,0,0,0,42,35,44,35,2,4,0,1,2,0,0,3,70
"895",2020-08-11,2,0,30,1,697,0,0,0,14,14,14,12,2,4,3,0,2,0,0,1,25
"896",2020-08-11,3,0,16,2,228,0,0,1,4,2,2,0,2,2,1,1,0,2,1,1,12
"897",2020-08-12,0,0,34,0,643,0,0,0,20,9,21,10,0,0,0,0,0,0,0,0,34
"898",2020-08-12,1,0,84,1,2173,0,0,0,46,35,51,42,2,0,0,1,0,2,0,1,81
"899",2020-08-12,2,1,24,3,696,1,0,0,13,11,15,14,1,0,0,0,1,0,0,3,23
"900",2020-08-12,3,4,8,4,276,1,3,2,2,3,0,2,4,3,1,3,2,2,1,3,1
"901",2020-08-13,0,0,31,0,491,0,0,0,11,8,13,10,0,0,0,0,0,0,0,0,31
"902",2020-08-13,1,0,80,5,1992,0,0,0,52,26,56,29,1,2,0,1,0,1,0,5,78
"903",2020-08-13,2,2,28,2,648,1,1,0,17,7,19,11,2,0,0,1,1,1,0,2,26
"904",2020-08-13,3,2,2,3,191,1,1,0,0,7,0,5,0,2,1,1,0,0,1,2,2
"905",2020-08-14,0,0,39,0,504,0,0,0,15,12,18,15,0,0,0,0,0,0,0,0,39
"906",2020-08-14,1,0,92,2,1950,0,0,0,46,40,54,46,0,2,1,1,0,0,0,2,91
"907",2020-08-14,2,0,31,3,770,0,0,1,13,16,14,16,3,4,1,0,3,0,0,3,27
"908",2020-08-14,3,5,16,4,257,3,2,1,8,2,7,1,3,3,0,1,1,2,0,4,11
"909",2020-08-15,0,0,19,0,413,0,0,0,7,10,8,11,0,0,0,0,0,0,0,0,19
"910",2020-08-15,1,0,73,2,1360,0,0,0,37,51,40,53,2,3,3,0,0,2,0,2,71
"911",2020-08-15,2,1,23,6,580,1,0,0,9,17,8,16,3,3,0,3,1,2,0,6,17
"912",2020-08-15,3,1,9,0,226,0,1,0,3,6,2,4,1,2,1,0,0,1,0,0,6
"913",2020-08-16,0,0,13,0,132,0,0,0,7,12,7,12,0,0,0,0,0,0,0,0,13
"914",2020-08-16,1,0,18,1,452,0,0,0,11,45,11,42,0,3,1,0,0,0,0,1,18
"915",2020-08-16,2,0,4,2,235,0,0,0,4,8,2,8,2,0,0,1,1,1,1,1,2
"916",2020-08-16,3,3,4,4,105,1,2,0,3,5,1,3,3,3,0,4,0,3,2,2,1
"917",2020-08-17,0,0,36,0,604,0,0,0,13,11,15,13,0,0,0,0,0,0,0,0,36
"918",2020-08-17,1,1,110,2,2032,1,0,0,74,46,78,51,1,0,0,1,0,1,0,2,108
"919",2020-08-17,2,0,24,3,805,0,0,0,17,14,21,17,0,1,0,0,0,0,0,3,22
"920",2020-08-17,3,1,9,4,273,1,0,1,3,1,3,1,0,0,0,0,0,0,2,2,6
"921",2020-08-18,0,0,14,0,500,0,0,0,6,15,8,17,0,0,0,0,0,0,0,0,14
"922",2020-08-18,1,1,50,2,1752,1,0,0,30,31,33,35,2,1,1,1,2,0,0,2,48
"923",2020-08-18,2,2,27,3,692,1,1,0,13,8,12,8,2,1,1,1,0,2,0,3,25
"924",2020-08-18,3,3,15,5,261,2,1,3,6,1,1,0,5,1,1,3,2,3,2,3,7
"925",2020-08-19,0,0,28,0,501,0,0,0,18,14,20,16,0,0,0,0,0,0,0,0,28
"926",2020-08-19,1,0,81,2,1856,0,0,0,47,38,52,44,3,2,1,1,1,2,0,2,77
"927",2020-08-19,2,2,35,7,685,0,2,0,20,13,19,12,3,3,0,3,0,3,0,7,31
"928",2020-08-19,3,2,7,2,239,1,1,0,3,0,3,1,1,0,0,0,0,1,0,2,6
"929",2020-08-20,0,0,29,0,449,0,0,0,16,13,16,13,0,0,0,0,0,0,0,0,29
"930",2020-08-20,1,0,74,6,1603,0,0,0,41,34,42,42,7,0,0,5,2,5,0,6,67
"931",2020-08-20,2,0,23,2,578,0,0,1,10,17,11,17,1,2,2,0,1,0,1,1,21
"932",2020-08-20,3,2,3,1,206,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3
"933",2020-08-21,0,1,29,0,451,0,1,0,13,10,18,15,0,0,0,0,0,0,0,0,29
"934",2020-08-21,1,1,61,2,1584,0,1,0,40,27,44,31,2,2,1,0,2,0,0,2,59
"935",2020-08-21,2,0,29,4,639,0,0,0,15,12,18,15,1,1,0,1,0,1,0,4,26
"936",2020-08-21,3,2,5,0,178,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5
"937",2020-08-22,0,0,17,0,339,0,0,1,7,7,11,11,0,0,0,0,0,0,0,0,16
"938",2020-08-22,1,0,30,2,1219,0,0,0,17,35,19,36,1,2,2,0,1,0,0,2,29
"939",2020-08-22,2,0,15,1,591,0,0,0,11,13,12,13,0,1,1,0,0,0,0,1,14
"940",2020-08-22,3,2,0,0,190,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0
"941",2020-08-23,0,0,12,0,127,0,0,0,9,11,9,11,0,0,0,0,0,0,0,0,12
"942",2020-08-23,1,0,22,0,361,0,0,0,12,32,14,32,1,3,2,0,1,0,0,0,20
"943",2020-08-23,2,0,14,7,183,0,0,0,9,9,6,10,4,0,0,4,0,4,0,7,9
"944",2020-08-23,3,0,3,2,100,0,0,0,3,2,1,1,2,1,0,2,0,2,0,2,1
"945",2020-08-24,0,0,32,0,563,0,0,0,11,22,14,25,0,0,0,0,0,0,0,0,32
"946",2020-08-24,1,0,98,3,1941,0,0,0,54,42,65,52,1,2,2,2,1,0,0,3,96
"947",2020-08-24,2,1,28,4,790,0,1,0,18,20,17,18,4,5,3,3,0,4,2,2,24
"948",2020-08-24,3,1,5,3,243,1,0,2,1,5,0,4,1,1,1,0,1,0,0,3,1
"949",2020-08-25,0,0,36,0,433,0,0,0,21,9,25,13,0,0,0,0,0,0,0,0,36
"950",2020-08-25,1,0,80,2,1734,0,0,0,49,30,53,34,2,2,2,0,0,2,0,2,77
"951",2020-08-25,2,0,29,2,671,0,0,0,15,15,14,13,2,3,1,0,2,0,0,2,25
"952",2020-08-25,3,3,12,2,259,2,1,1,6,2,6,2,1,1,1,1,1,0,0,2,9
"953",2020-08-26,0,0,35,0,485,0,0,0,12,17,16,21,0,0,0,0,0,0,0,0,35
"954",2020-08-26,1,0,63,0,1788,0,0,0,38,25,39,27,1,0,0,0,1,0,0,0,62
"955",2020-08-26,2,1,26,1,615,1,0,0,21,7,19,7,2,0,0,1,1,1,0,1,24
"956",2020-08-26,3,3,3,0,179,2,1,0,1,3,1,1,0,2,0,0,0,0,0,0,3
"957",2020-08-27,0,0,23,0,334,0,0,0,14,9,15,10,0,0,0,0,0,0,0,0,23
"958",2020-08-27,1,1,64,1,1532,0,1,0,31,30,36,36,2,1,0,0,2,0,0,1,61
"959",2020-08-27,2,0,28,3,498,0,0,0,16,4,17,5,1,1,0,1,0,1,0,3,26
"960",2020-08-27,3,0,3,0,201,0,0,0,3,3,2,1,1,2,2,0,0,1,0,0,2
"961",2020-08-28,0,0,27,0,383,0,0,0,16,10,19,13,0,0,0,0,0,0,0,0,27
"962",2020-08-28,1,0,53,1,1451,0,0,0,37,24,40,27,1,1,0,1,1,0,0,1,52
"963",2020-08-28,2,0,23,0,651,0,0,1,14,9,14,9,0,0,0,0,0,0,0,0,22
"964",2020-08-28,3,1,5,0,277,1,0,0,4,2,3,1,1,1,0,0,1,0,0,0,4
"965",2020-08-29,0,0,24,0,296,0,0,0,7,8,10,10,0,1,0,0,0,0,0,0,24
"966",2020-08-29,1,0,40,1,1189,0,0,0,20,19,24,24,1,0,0,0,0,1,0,1,39
"967",2020-08-29,2,0,14,0,508,0,0,0,6,7,7,8,1,1,0,0,1,0,0,0,13
"968",2020-08-29,3,0,1,0,211,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"969",2020-08-30,0,0,3,0,139,0,0,0,1,6,1,5,0,1,0,0,0,0,0,0,3
"970",2020-08-30,1,0,15,1,401,0,0,0,8,26,7,27,2,0,0,0,2,0,0,1,13
"971",2020-08-30,2,0,3,2,209,0,0,0,0,8,1,9,0,0,0,0,0,0,0,2,2
"972",2020-08-30,3,1,1,0,118,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"973",2020-08-31,0,0,32,1,461,0,0,0,11,8,14,11,0,0,0,1,0,0,0,1,32
"974",2020-08-31,1,0,64,3,2020,0,0,0,26,45,30,48,0,1,0,0,0,0,1,2,64
"975",2020-08-31,2,0,20,0,808,0,0,0,9,7,9,6,0,1,0,0,0,0,0,0,19
"976",2020-08-31,3,3,7,5,303,1,2,0,2,3,2,1,0,2,0,2,0,0,2,3,5
"977",2020-09-01,0,0,23,0,401,0,0,0,15,13,14,13,1,0,0,0,0,1,0,0,22
"978",2020-09-01,1,0,65,3,1747,0,0,0,43,32,50,39,0,0,0,0,0,0,0,3,64
"979",2020-09-01,2,0,20,5,677,0,0,0,10,10,9,10,2,1,0,3,1,1,0,5,17
"980",2020-09-01,3,2,7,0,216,2,0,1,2,1,0,0,3,2,1,0,1,2,0,0,3
"981",2020-09-02,0,0,24,2,395,0,0,0,12,10,15,13,1,1,0,2,0,1,0,2,23
"982",2020-09-02,1,0,68,3,1801,0,0,0,38,27,43,33,3,2,1,2,1,2,0,3,65
"983",2020-09-02,2,1,12,1,562,1,0,0,7,8,7,9,1,0,0,0,0,1,0,1,10
"984",2020-09-02,3,1,5,4,215,0,1,0,3,2,2,2,2,1,0,3,0,2,3,1,2
"985",2020-09-03,0,0,25,0,415,0,0,0,11,9,12,11,1,0,0,0,0,1,0,0,24
"986",2020-09-03,1,0,62,4,1466,0,0,0,40,18,41,19,0,0,0,1,0,0,0,4,62
"987",2020-09-03,2,0,27,2,511,0,0,1,14,11,14,12,2,1,0,0,2,0,0,2,24
"988",2020-09-03,3,3,4,1,232,1,2,0,2,0,2,0,0,0,0,0,0,0,0,1,4
"989",2020-09-04,0,0,23,0,393,0,0,0,10,8,15,12,0,1,0,0,0,0,0,0,23
"990",2020-09-04,1,0,43,2,1394,0,0,0,23,26,28,31,1,1,0,1,0,1,0,2,42
"991",2020-09-04,2,0,13,4,458,0,0,0,8,17,7,16,2,2,1,2,0,2,0,4,11
"992",2020-09-04,3,0,6,0,213,0,0,2,3,4,1,2,2,2,2,0,1,1,0,0,2
"993",2020-09-05,0,0,11,0,331,0,0,0,5,9,5,9,0,0,0,0,0,0,0,0,11
"994",2020-09-05,1,0,40,1,1170,0,0,0,22,25,22,26,1,0,0,1,0,1,0,1,39
"995",2020-09-05,2,2,27,3,442,1,1,0,18,7,18,8,2,1,0,2,0,2,0,3,25
"996",2020-09-05,3,2,4,2,145,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,3
"997",2020-09-06,0,0,6,2,115,0,0,0,3,4,4,4,0,1,0,2,0,0,0,2,6
"998",2020-09-06,1,0,12,2,445,0,0,0,5,23,6,23,0,1,0,0,0,0,0,2,11
"999",2020-09-06,2,1,7,1,233,1,0,0,4,10,4,9,0,1,1,0,0,0,0,1,7
"1000",2020-09-06,3,1,4,0,126,0,1,1,3,3,3,2,0,1,0,0,0,0,0,0,3
"1001",2020-09-07,0,0,13,0,193,0,0,0,7,13,7,14,1,0,0,0,0,1,0,0,12
"1002",2020-09-07,1,0,35,2,479,0,0,0,21,30,22,30,1,2,1,1,0,1,0,2,33
"1003",2020-09-07,2,0,10,0,323,0,0,0,6,7,7,8,0,0,0,0,0,0,0,0,10
"1004",2020-09-07,3,2,4,1,131,1,1,0,4,1,2,0,2,1,1,1,1,1,0,1,2
"1005",2020-09-08,0,0,29,0,534,0,0,0,17,4,18,5,0,0,0,0,0,0,0,0,29
"1006",2020-09-08,1,0,62,1,1955,0,0,0,48,33,48,34,1,0,0,1,0,1,1,0,61
"1007",2020-09-08,2,0,21,1,740,0,0,0,12,8,14,11,1,0,0,0,0,1,0,1,19
"1008",2020-09-08,3,0,2,1,286,0,0,0,0,4,1,5,0,0,0,0,0,0,0,1,2
"1009",2020-09-09,0,0,43,0,479,0,0,0,14,8,17,12,1,0,0,0,0,1,0,0,42
"1010",2020-09-09,1,0,63,0,1676,0,0,0,31,23,33,25,0,0,0,0,0,0,0,0,63
"1011",2020-09-09,2,0,14,3,620,0,0,0,4,10,4,10,0,0,0,3,0,0,2,1,13
"1012",2020-09-09,3,1,6,1,291,1,0,1,3,2,1,1,2,1,1,0,2,0,0,1,4
"1013",2020-09-10,0,0,25,0,395,0,0,0,9,6,14,11,0,0,0,0,0,0,0,0,25
"1014",2020-09-10,1,1,49,0,1418,0,1,0,25,19,31,25,0,0,0,0,0,0,0,0,48
"1015",2020-09-10,2,0,23,3,462,0,0,0,12,8,9,8,5,2,1,2,1,4,0,3,17
"1016",2020-09-10,3,0,6,1,203,0,0,0,5,0,4,0,1,0,0,0,1,0,1,0,5
"1017",2020-09-11,0,0,15,0,357,0,0,0,6,9,7,10,0,0,0,0,0,0,0,0,15
"1018",2020-09-11,1,0,42,1,1258,0,0,0,25,21,27,21,0,2,1,0,0,0,0,1,42
"1019",2020-09-11,2,1,20,1,507,1,0,0,13,14,13,13,1,2,1,0,1,0,0,1,18
"1020",2020-09-11,3,2,2,3,178,1,1,0,0,3,0,3,1,1,0,2,0,1,0,3,0
"1021",2020-09-12,0,0,16,0,297,0,0,0,9,4,9,4,0,0,0,0,0,0,0,0,16
"1022",2020-09-12,1,1,28,0,1006,0,1,0,17,20,20,24,2,1,1,0,2,0,0,0,26
"1023",2020-09-12,2,1,13,3,448,1,0,0,8,7,7,7,2,1,1,2,2,0,1,2,11
"1024",2020-09-12,3,0,2,0,170,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1
"1025",2020-09-13,0,0,4,0,106,0,0,0,2,9,2,9,0,0,0,0,0,0,0,0,4
"1026",2020-09-13,1,0,9,0,338,0,0,0,6,29,7,28,0,2,1,0,0,0,0,0,9
"1027",2020-09-13,2,0,7,1,225,0,0,0,2,7,3,7,2,3,2,1,1,1,0,1,5
"1028",2020-09-13,3,1,1,0,111,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0
